cve,rank
CVE-2021-31566,19.0
CVE-2021-31571,1.0
CVE-2021-31572,48.0
CVE-2021-31616,705.0
CVE-2021-31829,2.0
CVE-2021-31916,1.0
CVE-2021-32020,1265.0
CVE-2021-32055,41.0
CVE-2021-32132,3809.0
CVE-2021-32134,5001.0
CVE-2021-32135,40.0
CVE-2021-32136,118.0
CVE-2021-32137,5001.0
CVE-2021-32138,2581.0
CVE-2021-32139,3977.0
CVE-2021-32268,1751.0
CVE-2021-32272,1.0
CVE-2021-32399,2.0
CVE-2021-32434,183.0
CVE-2021-32435,113.0
CVE-2021-32436,164.0
CVE-2021-32437,142.0
CVE-2021-32438,93.0
CVE-2021-32439,2927.0
CVE-2021-32440,140.0
CVE-2021-32613,1876.0
CVE-2021-32626,4.0
CVE-2021-32627,43.0
CVE-2021-32628,42.0
CVE-2021-32672,2.0
CVE-2021-32675,16.0
CVE-2021-32686,1.0
CVE-2021-32687,36.0
CVE-2021-32762,1.0
CVE-2021-32765,8.0
CVE-2021-32785,350.0
CVE-2021-32786,238.0
CVE-2021-32791,354.0
CVE-2021-32792,1185.0
CVE-2021-33193,96.0
CVE-2021-3331,740.0
CVE-2021-33361,1.0
CVE-2021-33362,224.0
CVE-2021-33363,10.0
CVE-2021-33364,5001.0
CVE-2021-33365,204.0
CVE-2021-33366,147.0
CVE-2021-3347,92.0
CVE-2021-3348,1.0
CVE-2021-33586,2.0
CVE-2021-33624,6.0
CVE-2021-33815,1.0
CVE-2021-33909,1.0
CVE-2021-33910,14.0
CVE-2021-35039,1.0
CVE-2021-35331,1.0
CVE-2021-35525,2.0
CVE-2021-3566,25.0
CVE-2021-3574,965.0
CVE-2021-36080,177.0
CVE-2021-36084,1.0
CVE-2021-36085,134.0
CVE-2021-36086,1.0
CVE-2021-36087,1.0
CVE-2021-36088,1.0
CVE-2021-3609,2.0
CVE-2021-3610,3.0
CVE-2021-36143,1.0
CVE-2021-36148,4.0
CVE-2021-36218,590.0
CVE-2021-36219,73.0
CVE-2021-3622,11.0
CVE-2021-36222,4.0
CVE-2021-3623,293.0
CVE-2021-3639,14.0
CVE-2021-3640,110.0
CVE-2021-3656,1.0
CVE-2021-3658,20.0
CVE-2021-36692,2.0
CVE-2021-3671,4.0
CVE-2021-36740,716.0
CVE-2021-36980,1.0
CVE-2021-37232,25.0
CVE-2021-3732,1837.0
CVE-2021-3736,5.0
CVE-2021-3739,1.0
CVE-2021-3743,59.0
CVE-2021-3744,1.0
CVE-2021-3748,1.0
CVE-2021-3751,10.0
CVE-2021-3753,1.0
CVE-2021-3756,474.0
CVE-2021-37594,1.0
CVE-2021-37595,1.0
CVE-2021-37600,2852.0
CVE-2021-37635,16.0
CVE-2021-37636,16.0
CVE-2021-37637,14.0
CVE-2021-37638,7.0
CVE-2021-37639,233.0
CVE-2021-3764,6.0
CVE-2021-37640,8.0
CVE-2021-37641,29.0
CVE-2021-37642,79.0
CVE-2021-37643,36.0
CVE-2021-37644,4.0
CVE-2021-37645,109.0
CVE-2021-37646,18.0
CVE-2021-37647,1.0
CVE-2021-37648,73.0
CVE-2021-37649,17.0
CVE-2021-37650,21.0
CVE-2021-37651,41.0
CVE-2021-37652,5.0
CVE-2021-37653,106.0
CVE-2021-37654,254.0
CVE-2021-37655,2.0
CVE-2021-37656,25.0
CVE-2021-37657,160.0
CVE-2021-37658,1376.0
CVE-2021-37660,68.0
CVE-2021-37661,4.0
CVE-2021-37662,301.0
CVE-2021-37663,1.0
CVE-2021-37664,14.0
CVE-2021-37665,34.0
CVE-2021-37666,18.0
CVE-2021-37667,5.0
CVE-2021-37668,14.0
CVE-2021-37669,39.0
CVE-2021-37670,22.0
CVE-2021-37671,101.0
CVE-2021-37672,15.0
CVE-2021-37673,14.0
CVE-2021-37674,81.0
CVE-2021-37675,194.0
CVE-2021-37676,15.0
CVE-2021-37677,18.0
CVE-2021-37679,83.0
CVE-2021-37680,21.0
CVE-2021-37681,1.0
CVE-2021-37682,13.0
CVE-2021-37683,80.0
CVE-2021-37685,2.0
CVE-2021-37686,4467.0
CVE-2021-37687,135.0
CVE-2021-37689,37.0
CVE-2021-37690,1.0
CVE-2021-37691,16.0
CVE-2021-3770,3662.0
CVE-2021-37706,2131.0
CVE-2021-3772,4.0
CVE-2021-37750,1.0
CVE-2021-3778,2846.0
CVE-2021-3796,697.0
CVE-2021-3798,1.0
CVE-2021-38114,1.0
CVE-2021-38160,1.0
CVE-2021-38171,1.0
CVE-2021-38199,11.0
CVE-2021-38200,1.0
CVE-2021-38201,1.0
CVE-2021-38203,1.0
CVE-2021-38204,1.0
CVE-2021-38205,1.0
CVE-2021-38206,1.0
CVE-2021-38207,1.0
CVE-2021-38208,1.0
CVE-2021-38209,1.0
CVE-2021-38383,47.0
CVE-2021-3839,1.0
CVE-2021-38593,1.0
CVE-2021-38597,105.0
CVE-2021-3872,179.0
CVE-2021-3875,757.0
CVE-2021-3881,19.0
CVE-2021-3888,91.0
CVE-2021-3889,22.0
CVE-2021-3903,3083.0
CVE-2021-3905,139.0
CVE-2021-39157,31.0
CVE-2021-39176,168.0
CVE-2021-39191,205.0
CVE-2021-39212,29.0
CVE-2021-3927,2186.0
CVE-2021-3928,27.0
CVE-2021-3962,429.0
CVE-2021-3968,3156.0
CVE-2021-3973,413.0
CVE-2021-3974,1718.0
CVE-2021-3975,1.0
CVE-2021-3984,3109.0
CVE-2021-3997,377.0
CVE-2021-40145,884.0
CVE-2021-40153,51.0
CVE-2021-4019,3.0
CVE-2021-40330,1.0
CVE-2021-4043,5001.0
CVE-2021-40516,36.0
CVE-2021-40524,1.0
CVE-2021-40540,1.0
CVE-2021-40562,193.0
CVE-2021-40563,82.0
CVE-2021-40564,63.0
CVE-2021-40565,1.0
CVE-2021-40566,622.0
CVE-2021-40567,5001.0
CVE-2021-40568,130.0
CVE-2021-40569,375.0
CVE-2021-40570,216.0
CVE-2021-40571,5001.0
CVE-2021-40572,5001.0
CVE-2021-40573,5001.0
CVE-2021-40574,57.0
CVE-2021-40575,28.0
CVE-2021-40576,37.0
CVE-2021-40592,117.0
CVE-2021-4069,2338.0
CVE-2021-4076,94.0
CVE-2021-40812,25.0
CVE-2021-40818,71.0
CVE-2021-41072,41.0
CVE-2021-41099,1565.0
CVE-2021-4110,1520.0
CVE-2021-41130,238.0
CVE-2021-41133,2672.0
CVE-2021-41136,2605.0
CVE-2021-41141,5001.0
CVE-2021-41168,3.0
CVE-2021-41193,10.0
CVE-2021-41196,1090.0
CVE-2021-41197,4852.0
CVE-2021-41198,2039.0
CVE-2021-41200,42.0
CVE-2021-41202,1925.0
CVE-2021-41203,686.0
CVE-2021-41204,39.0
CVE-2021-41205,1185.0
CVE-2021-41206,2194.0
CVE-2021-41207,481.0
CVE-2021-41208,3073.0
CVE-2021-41209,1017.0
CVE-2021-41210,20.0
CVE-2021-41211,14.0
CVE-2021-41212,34.0
CVE-2021-41214,31.0
CVE-2021-41215,161.0
CVE-2021-41216,16.0
CVE-2021-41217,92.0
CVE-2021-41218,14.0
CVE-2021-41219,110.0
CVE-2021-41220,2487.0
CVE-2021-41221,330.0
CVE-2021-41222,44.0
CVE-2021-41223,1811.0
CVE-2021-41224,51.0
CVE-2021-41225,83.0
CVE-2021-41226,578.0
CVE-2021-41227,1828.0
CVE-2021-41253,77.0
CVE-2021-4136,2186.0
CVE-2021-41556,30.0
CVE-2021-4166,3054.0
CVE-2021-4173,738.0
CVE-2021-41864,1.0
CVE-2021-4187,15.0
CVE-2021-4188,5001.0
CVE-2021-4192,2036.0
CVE-2021-4193,651.0
CVE-2021-4216,1.0
CVE-2021-42341,2.0
CVE-2021-42778,1050.0
CVE-2021-42779,5001.0
CVE-2021-42780,14.0
CVE-2021-42781,25.0
CVE-2021-42782,6.0
CVE-2021-42917,4.0
CVE-2021-43267,3.0
CVE-2021-43610,815.0
CVE-2021-43611,949.0
CVE-2021-43784,420.0
CVE-2021-43804,1.0
CVE-2021-43814,390.0
CVE-2021-43824,6.0
CVE-2021-43825,308.0
CVE-2021-43826,3.0
CVE-2021-43845,2187.0
CVE-2021-43848,3600.0
CVE-2021-43860,71.0
CVE-2021-44108,201.0
CVE-2021-44109,214.0
CVE-2021-44273,181.0
CVE-2021-45005,211.0
CVE-2021-45095,1.0
CVE-2021-45098,18.0
CVE-2021-45379,1914.0
CVE-2021-45462,4.0
CVE-2021-45480,1.0
CVE-2021-45930,2.0
CVE-2021-45931,11.0
CVE-2021-45932,385.0
CVE-2021-45933,385.0
CVE-2021-45934,377.0
CVE-2021-45936,377.0
CVE-2021-45937,378.0
CVE-2021-45938,376.0
CVE-2021-45939,376.0
CVE-2021-45942,1440.0
CVE-2021-45943,3.0
CVE-2021-46225,29.0
CVE-2021-46389,80.0
CVE-2021-46461,1.0
CVE-2021-46462,185.0
CVE-2021-46463,14.0
CVE-2022-0080,5001.0
CVE-2022-0128,1033.0
CVE-2022-0139,135.0
CVE-2022-0156,2131.0
CVE-2022-0158,2319.0
CVE-2022-0173,5001.0
CVE-2022-0204,197.0
CVE-2022-0213,3078.0
CVE-2022-0240,81.0
CVE-2022-0261,3468.0
CVE-2022-0284,15.0
CVE-2022-0318,2210.0
CVE-2022-0319,1084.0
CVE-2022-0326,1594.0
CVE-2022-0351,1343.0
CVE-2022-0359,1027.0
CVE-2022-0361,1123.0
CVE-2022-0367,20.0
CVE-2022-0368,1160.0
CVE-2022-0382,5.0
CVE-2022-0392,887.0
CVE-2022-0393,1542.0
CVE-2022-0407,1411.0
CVE-2022-0408,72.0
CVE-2022-0413,298.0
CVE-2022-0417,1549.0
CVE-2022-0419,311.0
CVE-2022-0443,2089.0
CVE-2022-0476,3003.0
CVE-2022-0481,1191.0
CVE-2022-0496,1180.0
CVE-2022-0518,1903.0
CVE-2022-0519,173.0
CVE-2022-0520,2287.0
CVE-2022-0521,345.0
CVE-2022-0522,2462.0
CVE-2022-0523,1857.0
CVE-2022-0525,2211.0
CVE-2022-0554,1817.0
CVE-2022-0559,511.0
CVE-2022-0570,837.0
CVE-2022-0572,2020.0
CVE-2022-0614,1521.0
CVE-2022-0623,2272.0
CVE-2022-0629,1031.0
CVE-2022-0630,2272.0
CVE-2022-0631,5001.0
CVE-2022-0632,2323.0
CVE-2022-0669,1.0
CVE-2022-0676,257.0
CVE-2022-0685,28.0
CVE-2022-0695,3076.0
CVE-2022-0696,101.0
CVE-2022-0711,5.0
CVE-2022-0712,722.0
CVE-2022-0713,1705.0
CVE-2022-0714,3.0
CVE-2022-0717,777.0
CVE-2022-0729,20.0
CVE-2022-0849,2339.0
CVE-2022-0890,1617.0
CVE-2022-0943,14.0
CVE-2022-1031,229.0
CVE-2022-1035,5001.0
CVE-2022-1043,12.0
CVE-2022-1052,259.0
CVE-2022-1061,25.0
CVE-2022-1071,2737.0
CVE-2022-1106,2825.0
CVE-2022-1115,245.0
CVE-2022-1154,5.0
CVE-2022-1160,1.0
CVE-2022-1172,5001.0
CVE-2022-1198,1.0
CVE-2022-1199,1486.0
CVE-2022-1201,2465.0
CVE-2022-1205,302.0
CVE-2022-1207,1383.0
CVE-2022-1212,485.0
CVE-2022-1222,5001.0
CVE-2022-1237,627.0
CVE-2022-1238,6.0
CVE-2022-1240,37.0
CVE-2022-1244,2891.0
CVE-2022-1253,1480.0
CVE-2022-1263,1.0
CVE-2022-1276,871.0
CVE-2022-1283,415.0
CVE-2022-1284,3137.0
CVE-2022-1286,2926.0
CVE-2022-1289,1730.0
CVE-2022-1296,87.0
CVE-2022-1297,234.0
CVE-2022-1341,31.0
CVE-2022-1353,1.0
CVE-2022-1381,137.0
CVE-2022-1382,725.0
CVE-2022-1383,154.0
CVE-2022-1420,28.0
CVE-2022-1427,2252.0
CVE-2022-1437,1862.0
CVE-2022-1441,379.0
CVE-2022-1444,2894.0
CVE-2022-1451,234.0
CVE-2022-1452,165.0
CVE-2022-1507,1.0
CVE-2022-1533,16.0
CVE-2022-1534,8.0
CVE-2022-1586,827.0
CVE-2022-1587,1182.0
CVE-2022-1616,1.0
CVE-2022-1619,2.0
CVE-2022-1620,3.0
CVE-2022-1621,91.0
CVE-2022-1629,1.0
CVE-2022-1649,22.0
CVE-2022-1674,6.0
CVE-2022-1678,2.0
CVE-2022-1706,1165.0
CVE-2022-1714,58.0
CVE-2022-1720,19.0
CVE-2022-1725,10.0
CVE-2022-1733,2.0
CVE-2022-1734,1.0
CVE-2022-1735,36.0
CVE-2022-1769,1.0
CVE-2022-1771,1.0
CVE-2022-1785,18.0
CVE-2022-1795,2012.0
CVE-2022-1796,2.0
CVE-2022-1809,2776.0
CVE-2022-1851,855.0
CVE-2022-1852,9.0
CVE-2022-1886,2155.0
CVE-2022-1897,2938.0
CVE-2022-1898,2138.0
CVE-2022-1899,680.0
CVE-2022-1907,14.0
CVE-2022-1908,14.0
CVE-2022-1927,2493.0
CVE-2022-1934,5001.0
CVE-2022-1942,314.0
CVE-2022-1968,2182.0
CVE-2022-1974,20.0
CVE-2022-1975,1.0
CVE-2022-1987,25.0
CVE-2022-2000,938.0
CVE-2022-2042,1433.0
CVE-2022-2061,726.0
CVE-2022-21144,57.0
CVE-2022-21164,145.0
CVE-2022-21227,41.0
CVE-2022-2124,47.0
CVE-2022-2125,1740.0
CVE-2022-2126,2299.0
CVE-2022-2129,2201.0
CVE-2022-21504,2.0
CVE-2022-2153,1.0
CVE-2022-21654,45.0
CVE-2022-21655,13.0
CVE-2022-21656,1266.0
CVE-2022-21682,9.0
CVE-2022-21711,22.0
CVE-2022-21722,114.0
CVE-2022-21723,5001.0
CVE-2022-21725,3083.0
CVE-2022-21726,316.0
CVE-2022-21727,14.0
CVE-2022-21728,1.0
CVE-2022-21729,93.0
CVE-2022-21730,432.0
CVE-2022-21731,4.0
CVE-2022-21732,40.0
CVE-2022-21733,596.0
CVE-2022-21734,2276.0
CVE-2022-21735,507.0
CVE-2022-21736,164.0
CVE-2022-21737,522.0
CVE-2022-21738,235.0
CVE-2022-21739,263.0
CVE-2022-21740,1786.0
CVE-2022-21741,1491.0
CVE-2022-2175,1206.0
CVE-2022-2182,1520.0
CVE-2022-2183,729.0
CVE-2022-2206,2742.0
CVE-2022-2207,2359.0
CVE-2022-2208,9.0
CVE-2022-2209,2886.0
CVE-2022-2210,2305.0
CVE-2022-2231,30.0
CVE-2022-2257,1142.0
CVE-2022-2264,1890.0
CVE-2022-2279,51.0
CVE-2022-2284,1881.0
CVE-2022-2285,1940.0
CVE-2022-2286,913.0
CVE-2022-2287,2495.0
CVE-2022-2288,588.0
CVE-2022-2289,3444.0
CVE-2022-2301,123.0
CVE-2022-2304,2235.0
CVE-2022-2318,1.0
CVE-2022-2320,605.0
CVE-2022-23308,24.0
CVE-2022-2343,2750.0
CVE-2022-2344,2013.0
CVE-2022-2345,1377.0
CVE-2022-23558,1.0
CVE-2022-23559,77.0
CVE-2022-23560,4793.0
CVE-2022-23561,4280.0
CVE-2022-23562,2913.0
CVE-2022-23564,120.0
CVE-2022-23565,64.0
CVE-2022-23566,55.0
CVE-2022-23567,148.0
CVE-2022-23568,305.0
CVE-2022-23570,38.0
CVE-2022-23571,18.0
CVE-2022-23572,4.0
CVE-2022-23574,4.0
CVE-2022-23575,3.0
CVE-2022-23576,3.0
CVE-2022-23577,19.0
CVE-2022-23578,1.0
CVE-2022-23579,55.0
CVE-2022-23580,14.0
CVE-2022-23581,20.0
CVE-2022-23582,1.0
CVE-2022-23584,2.0
CVE-2022-23585,2.0
CVE-2022-23586,532.0
CVE-2022-23587,17.0
CVE-2022-23588,2.0
CVE-2022-23589,1.0
CVE-2022-23590,2401.0
CVE-2022-23591,8.0
CVE-2022-23592,1.0
CVE-2022-23593,83.0
CVE-2022-23595,8.0
CVE-2022-23606,1.0
CVE-2022-23608,130.0
CVE-2022-23613,1252.0
CVE-2022-23645,1.0
CVE-2022-24122,1.0
CVE-2022-24300,456.0
CVE-2022-24301,88.0
CVE-2022-24448,1.0
CVE-2022-2453,1906.0
CVE-2022-2454,5001.0
CVE-2022-24732,34.0
CVE-2022-24750,1096.0
CVE-2022-24754,1238.0
CVE-2022-24763,273.0
CVE-2022-24764,4590.0
CVE-2022-24786,650.0
CVE-2022-24792,1462.0
CVE-2022-24793,145.0
CVE-2022-24795,515.0
CVE-2022-24883,6.0
CVE-2022-24949,157.0
CVE-2022-24950,110.0
CVE-2022-24958,1.0
CVE-2022-24959,1.0
CVE-2022-24976,286.0
CVE-2022-25044,347.0
CVE-2022-25050,39.0
CVE-2022-25051,1650.0
CVE-2022-25139,95.0
CVE-2022-2522,1751.0
CVE-2022-2526,2.0
CVE-2022-25297,251.0
CVE-2022-25298,164.0
CVE-2022-25299,960.0
CVE-2022-25309,9.0
CVE-2022-2549,5001.0
CVE-2022-2553,219.0
CVE-2022-2566,1.0
CVE-2022-2571,1892.0
CVE-2022-25761,5.0
CVE-2022-2580,1371.0
CVE-2022-2581,1928.0
CVE-2022-2598,1127.0
CVE-2022-2639,1.0
CVE-2022-26490,1.0
CVE-2022-2652,167.0
CVE-2022-26530,39.0
CVE-2022-26691,120.0
CVE-2022-27007,1.0
CVE-2022-27008,1.0
CVE-2022-27223,1.0
CVE-2022-27240,165.0
CVE-2022-27650,2.0
CVE-2022-27666,1.0
CVE-2022-27950,1.0
CVE-2022-28044,10.0
CVE-2022-28049,5.0
CVE-2022-2816,34.0
CVE-2022-2817,28.0
CVE-2022-2819,35.0
CVE-2022-28356,1.0
CVE-2022-28388,1.0
CVE-2022-28389,1.0
CVE-2022-28390,1.0
CVE-2022-2845,31.0
CVE-2022-28463,698.0
CVE-2022-2849,76.0
CVE-2022-2862,97.0
CVE-2022-2874,27.0
CVE-2022-28796,1.0
CVE-2022-28805,2.0
CVE-2022-2889,353.0
CVE-2022-29156,2.0
CVE-2022-29181,224.0
CVE-2022-29191,25.0
CVE-2022-29192,225.0
CVE-2022-29193,38.0
CVE-2022-29194,30.0
CVE-2022-29195,120.0
CVE-2022-29196,130.0
CVE-2022-29197,7.0
CVE-2022-29198,5.0
CVE-2022-29199,117.0
CVE-2022-29200,2834.0
CVE-2022-29201,1539.0
CVE-2022-29203,241.0
CVE-2022-29204,77.0
CVE-2022-29205,1.0
CVE-2022-29206,1580.0
CVE-2022-29207,1.0
CVE-2022-29208,165.0
CVE-2022-29211,15.0
CVE-2022-29212,100.0
CVE-2022-29213,4.0
CVE-2022-29224,272.0
CVE-2022-29225,58.0
CVE-2022-29226,8.0
CVE-2022-29227,291.0
CVE-2022-29228,68.0
CVE-2022-2923,33.0
CVE-2022-29240,80.0
CVE-2022-29264,31.0
CVE-2022-29339,64.0
CVE-2022-29340,1.0
CVE-2022-29369,588.0
CVE-2022-29379,61.0
CVE-2022-2946,23.0
CVE-2022-29582,45.0
CVE-2022-2959,1.0
CVE-2022-29779,120.0
CVE-2022-29780,144.0
CVE-2022-29788,48.0
CVE-2022-2980,489.0
CVE-2022-2982,50.0
CVE-2022-29859,10.0
CVE-2022-29869,1.0
CVE-2022-29967,171.0
CVE-2022-29968,1.0
CVE-2022-3016,338.0
CVE-2022-3022,10.0
CVE-2022-3028,1.0
CVE-2022-30292,1.0
CVE-2022-30330,1741.0
CVE-2022-3037,23.0
CVE-2022-30503,121.0
CVE-2022-30592,5.0
CVE-2022-30594,1.0
CVE-2022-3077,1.0
CVE-2022-3099,13.0
CVE-2022-31001,144.0
CVE-2022-31002,384.0
CVE-2022-31003,97.0
CVE-2022-31026,9.0
CVE-2022-31031,611.0
CVE-2022-31116,458.0
CVE-2022-31117,101.0
CVE-2022-31135,223.0
CVE-2022-31306,15.0
CVE-2022-31307,2.0
CVE-2022-3134,30.0
CVE-2022-3153,45.0
CVE-2022-31620,1.0
CVE-2022-31621,1.0
CVE-2022-31622,1.0
CVE-2022-31623,1.0
CVE-2022-31624,2.0
CVE-2022-3170,1.0
CVE-2022-3178,5001.0
CVE-2022-31783,86.0
CVE-2022-31796,1.0
CVE-2022-3202,1.0
CVE-2022-3213,2.0
CVE-2022-32166,1.0
CVE-2022-32200,2292.0
CVE-2022-32201,20.0
CVE-2022-32202,1.0
CVE-2022-3222,2959.0
CVE-2022-32323,266.0
CVE-2022-3234,57.0
CVE-2022-3235,76.0
CVE-2022-32414,438.0
CVE-2022-32545,772.0
CVE-2022-32546,668.0
CVE-2022-32547,496.0
CVE-2022-3256,98.0
CVE-2022-3278,23.0
CVE-2022-3287,19.0
CVE-2022-3296,1870.0
CVE-2022-3297,318.0
CVE-2022-32978,1.0
CVE-2022-3299,1851.0
CVE-2022-33099,14.0
CVE-2022-33105,1.0
CVE-2022-3324,81.0
CVE-2022-3352,23.0
CVE-2022-33981,1.0
CVE-2022-34295,7.0
CVE-2022-34299,28.0
CVE-2022-34494,1.0
CVE-2022-34495,1.0
CVE-2022-34927,3.0
CVE-2022-35173,8.0
CVE-2022-35414,2.0
CVE-2022-35928,18.0
CVE-2022-35935,42.0
CVE-2022-35937,111.0
CVE-2022-35938,99.0
CVE-2022-35939,93.0
CVE-2022-35940,426.0
CVE-2022-35941,1801.0
CVE-2022-35952,17.0
CVE-2022-35959,93.0
CVE-2022-35960,11.0
CVE-2022-35963,27.0
CVE-2022-35964,2640.0
CVE-2022-35965,33.0
CVE-2022-35966,15.0
CVE-2022-35967,56.0
CVE-2022-35968,219.0
CVE-2022-35970,133.0
CVE-2022-35971,347.0
CVE-2022-35972,24.0
CVE-2022-35973,921.0
CVE-2022-35974,22.0
CVE-2022-35978,328.0
CVE-2022-35979,1027.0
CVE-2022-35981,522.0
CVE-2022-35982,1753.0
CVE-2022-35983,801.0
CVE-2022-35984,115.0
CVE-2022-35985,2842.0
CVE-2022-35986,18.0
CVE-2022-35987,25.0
CVE-2022-35988,40.0
CVE-2022-35989,153.0
CVE-2022-35990,25.0
CVE-2022-35993,65.0
CVE-2022-35994,33.0
CVE-2022-35995,37.0
CVE-2022-35996,4.0
CVE-2022-35997,31.0
CVE-2022-35998,41.0
CVE-2022-36000,687.0
CVE-2022-36001,254.0
CVE-2022-36002,85.0
CVE-2022-36003,198.0
CVE-2022-36004,102.0
CVE-2022-36005,102.0
CVE-2022-36011,166.0
CVE-2022-36012,135.0
CVE-2022-36013,30.0
CVE-2022-36014,968.0
CVE-2022-36015,221.0
CVE-2022-36016,387.0
CVE-2022-36017,16.0
CVE-2022-36018,90.0
CVE-2022-36019,368.0
CVE-2022-36026,386.0
CVE-2022-36027,99.0
CVE-2022-36039,12.0
CVE-2022-36040,6.0
CVE-2022-36041,2644.0
CVE-2022-36042,190.0
CVE-2022-36043,1382.0
CVE-2022-36044,8.0
CVE-2022-36123,4.0
CVE-2022-36752,14.0
CVE-2022-36879,1.0
CVE-2022-37032,25.0
CVE-2022-37451,2.0
CVE-2022-37452,51.0
CVE-2022-38493,7.0
CVE-2022-39189,2.0
CVE-2022-39190,1.0
CVE-2022-39209,149.0
CVE-2022-39842,1.0
CVE-2022-40299,307.0
CVE-2022-40307,1.0
CVE-2022-40673,1.0
