cve,rank
CVE-2018-9336,1.0
CVE-2018-9841,2.0
CVE-2018-9918,61.0
CVE-2018-9988,61.0
CVE-2018-9989,49.0
CVE-2019-1000016,613.0
CVE-2019-1003003,3.0
CVE-2019-1010065,1.0
CVE-2019-1010208,192.0
CVE-2019-1010239,575.0
CVE-2019-1010247,418.0
CVE-2019-1010283,799.0
CVE-2019-1010305,40.0
CVE-2019-1010315,176.0
CVE-2019-1010317,180.0
CVE-2019-1010319,57.0
CVE-2019-10124,2563.0
CVE-2019-10131,3852.0
CVE-2019-10133,312.0
CVE-2019-10154,14.0
CVE-2019-1020014,2.0
CVE-2019-10352,231.0
CVE-2019-10353,23.0
CVE-2019-10354,6.0
CVE-2019-10638,284.5
CVE-2019-10639,24.0
CVE-2019-10664,2.0
CVE-2019-10672,54.0
CVE-2019-10678,1961.0
CVE-2019-10714,35.0
CVE-2019-10894,203.0
CVE-2019-10895,619.0
CVE-2019-10896,1.0
CVE-2019-10897,1.0
CVE-2019-10898,88.0
CVE-2019-10899,65.0
CVE-2019-10900,1.0
CVE-2019-10901,56.0
CVE-2019-10902,11.0
CVE-2019-10903,1.0
CVE-2019-11072,94.0
CVE-2019-11222,2.0
CVE-2019-11338,2.5
CVE-2019-11339,1008.5
CVE-2019-11411,1.0
CVE-2019-11412,1.0
CVE-2019-11413,92.0
CVE-2019-11463,11.0
CVE-2019-11470,407.0
CVE-2019-11471,5.0
CVE-2019-11486,1.0
CVE-2019-11487,1756.5
CVE-2019-11498,218.0
CVE-2019-11502,1.0
CVE-2019-11596,3.0
CVE-2019-11599,1.0
CVE-2019-11768,183.0
CVE-2019-11810,5.0
CVE-2019-11811,3.0
CVE-2019-11815,1.0
CVE-2019-11833,1.0
CVE-2019-11884,1.0
CVE-2019-11921,2.0
CVE-2019-11924,5.0
CVE-2019-11925,10.0
CVE-2019-11926,18.0
CVE-2019-11929,3666.0
CVE-2019-11930,286.0
CVE-2019-11934,19.0
CVE-2019-11935,232.0
CVE-2019-11936,15.0
CVE-2019-11937,1758.0
CVE-2019-11940,1.0
CVE-2019-12068,1.0
CVE-2019-12098,1.0
CVE-2019-12106,7.0
CVE-2019-12107,7.0
CVE-2019-12108,2.0
CVE-2019-12109,1.0
CVE-2019-12110,241.0
CVE-2019-12111,1.0
CVE-2019-12155,1.0
CVE-2019-12209,1.0
CVE-2019-12210,4.0
CVE-2019-12295,652.0
CVE-2019-12439,1.0
CVE-2019-12589,21.0
CVE-2019-12614,9.0
CVE-2019-12616,1090.0
CVE-2019-12730,1.0
CVE-2019-12816,141.0
CVE-2019-12817,1.0
CVE-2019-12818,91.0
CVE-2019-12819,1.0
CVE-2019-12875,1.0
CVE-2019-12904,1215.0
CVE-2019-12922,355.0
CVE-2019-12951,2.0
CVE-2019-12973,4.0
CVE-2019-12980,4.0
CVE-2019-12981,2.0
CVE-2019-12982,1.0
CVE-2019-12984,1.0
CVE-2019-13045,349.0
CVE-2019-13133,408.0
CVE-2019-13134,281.0
CVE-2019-13135,407.0
CVE-2019-13136,219.0
CVE-2019-13137,315.0
CVE-2019-13164,2.5
CVE-2019-13217,1.0
CVE-2019-13218,1.0
CVE-2019-13219,3.0
CVE-2019-13220,3.0
CVE-2019-13221,3.0
CVE-2019-13222,4.0
CVE-2019-13223,8.0
CVE-2019-13224,284.0
CVE-2019-13225,954.0
CVE-2019-13226,126.0
CVE-2019-13227,151.0
CVE-2019-13228,148.0
CVE-2019-13229,120.0
CVE-2019-13233,198.0
CVE-2019-13272,1.0
CVE-2019-13295,149.0
CVE-2019-13296,650.0
CVE-2019-13297,140.0
CVE-2019-13298,109.0
CVE-2019-13299,1773.0
CVE-2019-13300,670.0
CVE-2019-13301,237.0
CVE-2019-13302,73.0
CVE-2019-13303,709.0
CVE-2019-13304,224.0
CVE-2019-13305,5.0
CVE-2019-13306,187.0
CVE-2019-13307,634.0
CVE-2019-13308,4455.0
CVE-2019-13309,525.0
CVE-2019-13310,2537.0
CVE-2019-13311,4638.0
CVE-2019-13391,45.0
CVE-2019-13454,125.0
CVE-2019-13456,1.0
CVE-2019-13619,2462.0
CVE-2019-14283,1.0
CVE-2019-14284,1.0
CVE-2019-14323,82.0
CVE-2019-14459,138.0
CVE-2019-14462,129.0
CVE-2019-14463,140.0
CVE-2019-14495,9.0
CVE-2019-14763,70.0
CVE-2019-14814,375.0
CVE-2019-14815,1.0
CVE-2019-14816,1430.5
CVE-2019-14857,1368.0
CVE-2019-14868,9.0
CVE-2019-14934,5.0
CVE-2019-14980,3213.0
CVE-2019-14981,565.0
CVE-2019-15026,27.0
CVE-2019-15030,1.0
CVE-2019-15031,1.0
CVE-2019-15090,423.0
CVE-2019-15139,40.0
CVE-2019-15140,1705.0
CVE-2019-15146,258.0
CVE-2019-15147,68.0
CVE-2019-15148,64.0
CVE-2019-15211,92.0
CVE-2019-15212,354.0
CVE-2019-15213,148.0
CVE-2019-15214,1.0
CVE-2019-15215,514.0
CVE-2019-15216,1.0
CVE-2019-15217,58.0
CVE-2019-15218,228.0
CVE-2019-15219,218.0
CVE-2019-15220,3.0
CVE-2019-15221,377.0
CVE-2019-15222,105.0
CVE-2019-15226,47.0
CVE-2019-15239,377.0
CVE-2019-15292,43.0
CVE-2019-15296,1.0
CVE-2019-1543,1.0
CVE-2019-1547,13.0
CVE-2019-1549,2.0
CVE-2019-1551,2.0
CVE-2019-15522,3.0
CVE-2019-15538,1.0
CVE-2019-1563,3.0
CVE-2019-15666,2.0
CVE-2019-15681,82.0
CVE-2019-15683,4.0
CVE-2019-15785,2857.0
CVE-2019-15807,2.0
CVE-2019-15900,87.0
CVE-2019-15901,1.0
CVE-2019-15903,877.0
CVE-2019-15916,10.0
CVE-2019-15917,1.0
CVE-2019-15918,1.0
CVE-2019-15919,1.0
CVE-2019-15920,1.0
CVE-2019-15921,1.0
CVE-2019-15922,13.0
CVE-2019-15923,6.0
CVE-2019-15924,34.0
CVE-2019-15926,20.0
CVE-2019-15927,1.0
CVE-2019-15945,1.0
CVE-2019-15946,1.0
CVE-2019-16058,7.0
CVE-2019-16163,1.0
CVE-2019-16319,492.0
CVE-2019-16346,2.0
CVE-2019-16347,2.0
CVE-2019-16413,8.0
CVE-2019-16714,1.0
CVE-2019-16718,3987.0
CVE-2019-16910,26.0
CVE-2019-16921,1.0
CVE-2019-16930,730.0
CVE-2019-16994,1.0
CVE-2019-16995,1.0
CVE-2019-17052,1.0
CVE-2019-17053,1.0
CVE-2019-17054,1.0
CVE-2019-17055,1.0
CVE-2019-17056,1.0
CVE-2019-17113,1.0
CVE-2019-17177,14.0
CVE-2019-17178,9.0
CVE-2019-17351,41.0
CVE-2019-17533,43.0
CVE-2019-17534,2.0
CVE-2019-17539,1.0
CVE-2019-17541,614.0
CVE-2019-17542,9.0
CVE-2019-17544,105.0
CVE-2019-17545,1.0
CVE-2019-17546,28.0
CVE-2019-17547,9.0
CVE-2019-18198,1.0
CVE-2019-18218,1.0
CVE-2019-18224,142.0
CVE-2019-18276,26.0
CVE-2019-18282,1.0
CVE-2019-18397,211.0
CVE-2019-18408,5.0
CVE-2019-18609,1.0
CVE-2019-18622,79.0
CVE-2019-18625,1.0
CVE-2019-18660,1.0
CVE-2019-18671,1036.0
CVE-2019-18672,762.0
CVE-2019-18675,3.0
CVE-2019-18680,11.0
CVE-2019-18792,41.0
CVE-2019-18805,3.0
CVE-2019-18808,17.0
CVE-2019-18809,2.0
CVE-2019-18811,1.0
CVE-2019-18812,1.0
CVE-2019-18844,1697.0
CVE-2019-18853,10.0
CVE-2019-18885,1.0
CVE-2019-19043,1.0
CVE-2019-19044,1.0
CVE-2019-19045,1.0
CVE-2019-19046,4.0
CVE-2019-19047,1.0
CVE-2019-19048,2.0
CVE-2019-19049,5.0
CVE-2019-19050,1.0
CVE-2019-19051,1.0
CVE-2019-19052,1.0
CVE-2019-19053,1.0
CVE-2019-19054,1.0
CVE-2019-19055,7.0
CVE-2019-19056,1.0
CVE-2019-19057,2.0
CVE-2019-19058,1.0
CVE-2019-19059,1.0
CVE-2019-19060,156.0
CVE-2019-19061,16.0
CVE-2019-19062,1.0
CVE-2019-19063,12.0
CVE-2019-19064,16.0
CVE-2019-19065,15.0
CVE-2019-19066,1.0
CVE-2019-19067,18.0
CVE-2019-19068,51.0
CVE-2019-19069,1.0
CVE-2019-19070,15.0
CVE-2019-19071,16.0
CVE-2019-19072,1.0
CVE-2019-19073,1.0
CVE-2019-19074,43.0
CVE-2019-19075,1.0
CVE-2019-19076,29.0
CVE-2019-19077,33.0
CVE-2019-19078,2.0
CVE-2019-19079,4.0
CVE-2019-19080,4.0
CVE-2019-19081,2.0
CVE-2019-19082,23.0
CVE-2019-19083,249.0
CVE-2019-19221,1.0
CVE-2019-19227,1.0
CVE-2019-19242,1167.0
CVE-2019-19244,2.0
CVE-2019-19246,114.0
CVE-2019-19274,18.0
CVE-2019-19275,19.0
CVE-2019-19317,1.0
CVE-2019-19319,2305.0
CVE-2019-19333,1126.0
CVE-2019-19334,710.0
CVE-2019-19479,149.0
CVE-2019-19480,92.0
CVE-2019-19481,56.0
CVE-2019-19523,4.0
CVE-2019-19524,1583.0
CVE-2019-19525,2321.0
CVE-2019-19526,290.0
CVE-2019-19527,1348.0
CVE-2019-19528,193.0
CVE-2019-19529,570.0
CVE-2019-19530,574.0
CVE-2019-19531,75.0
CVE-2019-19532,81.0
CVE-2019-19533,24.0
CVE-2019-19534,62.0
CVE-2019-19535,1071.0
CVE-2019-19536,885.0
CVE-2019-19537,1.0
CVE-2019-19543,1.0
CVE-2019-19553,257.0
CVE-2019-19603,82.0
CVE-2019-19617,48.0
CVE-2019-19624,91.0
CVE-2019-19645,9.0
CVE-2019-19646,1.0
CVE-2019-19767,22.0
CVE-2019-19807,1.0
CVE-2019-19880,1.0
CVE-2019-19905,36.0
CVE-2019-19922,1.0
CVE-2019-19923,1.0
CVE-2019-19924,1.0
CVE-2019-19925,15.0
CVE-2019-19926,9.0
CVE-2019-19927,464.5
CVE-2019-19947,415.0
CVE-2019-19959,417.0
CVE-2019-19960,52.0
CVE-2019-19962,6.0
CVE-2019-19963,351.0
CVE-2019-19965,11.0
CVE-2019-19966,50.0
CVE-2019-20016,26.0
CVE-2019-20054,1.0
CVE-2019-20079,1.0
CVE-2019-20095,1.0
CVE-2019-20096,41.0
CVE-2019-20176,1.0
CVE-2019-20218,4.0
CVE-2019-20372,171.0
CVE-2019-20382,2.0
CVE-2019-20386,1.0
CVE-2019-20387,1.0
CVE-2019-20391,3159.0
CVE-2019-20392,1239.0
CVE-2019-20393,2755.0
CVE-2019-20394,2822.0
CVE-2019-20395,791.0
CVE-2019-20396,2333.0
CVE-2019-20397,3298.0
CVE-2019-20398,29.0
CVE-2019-20421,1645.0
CVE-2019-20422,1.0
CVE-2019-20479,1.0
CVE-2019-20503,1.0
CVE-2019-20628,2837.0
CVE-2019-20629,1173.0
CVE-2019-20630,2712.0
CVE-2019-20636,1.0
CVE-2019-20788,96.0
CVE-2019-20791,1523.0
CVE-2019-20792,52.0
CVE-2019-20805,10.0
CVE-2019-20806,2.0
CVE-2019-20807,1.0
CVE-2019-20808,1662.0
CVE-2019-20810,1.0
CVE-2019-20811,1.0
CVE-2019-20812,1.0
CVE-2019-20839,44.0
CVE-2019-20840,2.0
CVE-2019-20908,170.0
CVE-2019-20909,3829.0
CVE-2019-20911,3083.0
CVE-2019-20912,418.0
CVE-2019-20914,1878.0
CVE-2019-20915,3887.0
CVE-2019-20917,954.0
CVE-2019-20918,519.0
CVE-2019-20934,1.0
CVE-2019-25016,2.0
CVE-2019-25050,5.0
CVE-2019-3552,46.0
CVE-2019-3553,49.0
CVE-2019-3556,1695.0
CVE-2019-3557,1.0
CVE-2019-3558,45.0
CVE-2019-3560,15.0
CVE-2019-3561,46.0
CVE-2019-3563,20.0
CVE-2019-3569,3508.0
CVE-2019-3847,335.0
CVE-2019-3849,1725.0
CVE-2019-3850,169.0
CVE-2019-3851,7.0
CVE-2019-3852,1.0
CVE-2019-3877,1.0
CVE-2019-5489,1.0
CVE-2019-5716,1.0
CVE-2019-5717,97.0
CVE-2019-5718,17.0
CVE-2019-5719,18.0
CVE-2019-5721,3.0
CVE-2019-5736,877.0
CVE-2019-5892,2350.0
CVE-2019-6798,23.0
CVE-2019-6799,16.0
CVE-2019-6974,1.0
CVE-2019-6976,82.0
CVE-2019-6978,17.5
CVE-2019-7175,187.0
CVE-2019-7221,212.0
CVE-2019-7222,5.0
CVE-2019-7308,2.5
CVE-2019-7395,87.0
CVE-2019-7396,143.0
CVE-2019-7397,4576.0
CVE-2019-8460,1.0
CVE-2019-8906,2.0
CVE-2019-9003,1.0
CVE-2019-9162,1.0
CVE-2019-9208,16.0
CVE-2019-9209,2.0
CVE-2019-9213,3.0
CVE-2019-9214,313.0
CVE-2019-9278,35.0
CVE-2019-9503,15.0
CVE-2019-9578,80.0
CVE-2019-9718,2.5
CVE-2019-9721,2.5
CVE-2019-9917,6.0
CVE-2020-10232,1.0
CVE-2020-10543,1.0
CVE-2020-10702,124.0
CVE-2020-10720,206.0
CVE-2020-10732,418.0
CVE-2020-10738,837.0
CVE-2020-10739,2649.0
CVE-2020-10751,2.0
CVE-2020-10757,2.0
CVE-2020-10766,1.0
CVE-2020-10767,1.0
CVE-2020-10768,1.0
CVE-2020-10773,423.0
CVE-2020-10781,113.0
CVE-2020-10802,862.0
CVE-2020-10803,404.0
CVE-2020-10804,33.0
CVE-2020-10878,167.0
CVE-2020-10931,186.0
CVE-2020-11080,135.0
CVE-2020-11089,1.0
CVE-2020-11095,607.0
CVE-2020-11096,126.0
CVE-2020-11097,2367.0
CVE-2020-11098,4.0
CVE-2020-11099,60.0
CVE-2020-11494,1.0
CVE-2020-11558,24.0
CVE-2020-11565,1.0
CVE-2020-11608,32.0
CVE-2020-11609,2.0
CVE-2020-11647,7.0
CVE-2020-11668,1.0
CVE-2020-11669,1.0
CVE-2020-11683,69.0
CVE-2020-11684,11.0
CVE-2020-11722,653.0
CVE-2020-11724,196.0
CVE-2020-11735,1.0
CVE-2020-11810,1.0
CVE-2020-11869,181.0
CVE-2020-11939,314.0
CVE-2020-11940,230.0
CVE-2020-11947,1.0
CVE-2020-11958,2.0
CVE-2020-12062,554.0
CVE-2020-12066,98.0
CVE-2020-12268,1.0
CVE-2020-12278,2.0
CVE-2020-12284,10.5
CVE-2020-12464,1.0
CVE-2020-12465,1.0
CVE-2020-12607,124.0
CVE-2020-12652,180.0
CVE-2020-12653,1.0
CVE-2020-12654,1.0
CVE-2020-12655,1.0
CVE-2020-12657,1.0
CVE-2020-12658,1.0
CVE-2020-12659,1.0
CVE-2020-12723,995.0
CVE-2020-12768,832.0
CVE-2020-12769,1.0
CVE-2020-12770,1.0
CVE-2020-12826,1.0
CVE-2020-13112,57.0
CVE-2020-13113,3.0
CVE-2020-13114,4.0
CVE-2020-13143,1.0
CVE-2020-13164,633.0
CVE-2020-13396,4.0
CVE-2020-13397,297.0
CVE-2020-13398,295.0
CVE-2020-13765,2.5
CVE-2020-13775,462.0
CVE-2020-13848,1.0
CVE-2020-13881,1.0
CVE-2020-13904,6.5
CVE-2020-13974,1.0
CVE-2020-14093,1.0
CVE-2020-14147,128.0
CVE-2020-14314,176.0
CVE-2020-14381,5.0
CVE-2020-14385,28.0
CVE-2020-14386,845.0
CVE-2020-14390,3760.0
CVE-2020-14396,131.0
CVE-2020-14397,42.0
CVE-2020-14398,2.0
CVE-2020-14399,1.0
CVE-2020-14400,8.0
CVE-2020-14401,3.0
CVE-2020-14402,225.0
CVE-2020-14403,225.0
CVE-2020-14404,225.0
CVE-2020-14405,6.0
CVE-2020-14415,5.0
CVE-2020-14416,1.0
CVE-2020-14954,8.0
CVE-2020-15007,1.0
CVE-2020-15117,48.0
CVE-2020-15121,55.0
CVE-2020-15174,300.0
CVE-2020-15190,437.0
CVE-2020-15191,31.0
CVE-2020-15192,103.0
CVE-2020-15193,48.0
CVE-2020-15194,69.0
CVE-2020-15195,1.0
CVE-2020-15196,11.0
CVE-2020-15197,564.0
CVE-2020-15198,146.0
CVE-2020-15199,333.0
CVE-2020-15200,242.0
CVE-2020-15201,189.0
CVE-2020-15202,4.0
CVE-2020-15203,1.0
CVE-2020-15204,1.0
CVE-2020-15205,14.0
CVE-2020-15206,363.0
CVE-2020-15209,1.0
CVE-2020-15210,1.0
CVE-2020-15211,796.0
CVE-2020-15212,34.0
CVE-2020-15213,15.0
CVE-2020-15214,4.0
CVE-2020-15224,573.0
CVE-2020-15260,422.0
CVE-2020-15261,23.0
CVE-2020-15265,14.0
CVE-2020-15393,17.0
CVE-2020-15466,2.0
CVE-2020-15471,195.0
CVE-2020-15472,1343.0
CVE-2020-15473,4.0
CVE-2020-15474,3.0
CVE-2020-15475,3296.0
CVE-2020-15476,2.0
CVE-2020-15503,215.0
CVE-2020-15569,1.0
CVE-2020-15780,1.0
CVE-2020-15852,1.0
CVE-2020-15863,2.0
CVE-2020-15888,494.0
CVE-2020-15889,6.0
CVE-2020-15900,1.0
CVE-2020-15908,1.0
CVE-2020-15945,1.0
CVE-2020-16088,366.0
CVE-2020-16166,52.5
CVE-2020-16587,111.0
CVE-2020-16588,305.0
CVE-2020-16589,1389.0
CVE-2020-1712,108.0
CVE-2020-17498,1.0
CVE-2020-1763,59.0
CVE-2020-18750,2.0
CVE-2020-1888,3021.0
CVE-2020-1892,625.0
CVE-2020-1893,3354.0
CVE-2020-1896,455.0
CVE-2020-1898,1517.0
CVE-2020-1899,1366.0
CVE-2020-1900,258.0
CVE-2020-1911,1.0
CVE-2020-1912,8.0
CVE-2020-1913,1118.0
CVE-2020-1914,65.0
CVE-2020-1915,1004.0
CVE-2020-1916,2255.0
CVE-2020-1917,3135.0
CVE-2020-1918,2940.0
CVE-2020-1919,1529.0
CVE-2020-1921,2988.0
CVE-2020-19481,1164.0
CVE-2020-19488,2886.0
CVE-2020-19491,185.0
CVE-2020-19497,47.0
CVE-2020-19498,230.0
CVE-2020-19499,206.0
CVE-2020-19667,406.0
CVE-2020-1967,2.0
CVE-2020-1971,55.0
CVE-2020-19858,4.0
CVE-2020-19860,1.0
CVE-2020-20276,13.0
CVE-2020-20277,266.0
CVE-2020-20739,24.0
CVE-2020-20740,1.0
CVE-2020-21572,1.0
CVE-2020-2161,15.0
CVE-2020-21674,310.0
CVE-2020-2221,193.0
CVE-2020-2222,2.0
CVE-2020-2223,613.0
CVE-2020-22617,1.0
CVE-2020-22873,4.0
CVE-2020-22874,1.0
CVE-2020-22875,1.0
CVE-2020-23907,29.0
CVE-2020-23914,209.0
CVE-2020-23915,311.0
CVE-2020-23928,53.0
CVE-2020-23930,222.0
CVE-2020-23931,35.0
CVE-2020-23932,421.0
CVE-2020-24074,28.0
CVE-2020-24342,1.0
CVE-2020-24352,70.0
CVE-2020-24369,1.0
CVE-2020-24370,30.0
CVE-2020-24371,1.0
CVE-2020-24394,2.0
CVE-2020-24619,1.0
CVE-2020-24654,5.0
CVE-2020-24716,388.0
CVE-2020-24717,1005.0
CVE-2020-24753,22.0
CVE-2020-24870,599.0
CVE-2020-24994,4.0
CVE-2020-25211,2.0
CVE-2020-25212,67.0
CVE-2020-25284,1.0
CVE-2020-25285,1.0
CVE-2020-25427,3563.0
CVE-2020-25628,15.0
CVE-2020-25641,1783.0
CVE-2020-25643,2.0
CVE-2020-25669,1.0
CVE-2020-25698,8.0
CVE-2020-25704,56.0
CVE-2020-25862,44.0
CVE-2020-25863,20.0
CVE-2020-25866,1.0
CVE-2020-26088,1.0
CVE-2020-26164,189.0
CVE-2020-26243,1.0
CVE-2020-26247,1312.0
CVE-2020-26262,199.0
CVE-2020-26267,1.0
CVE-2020-26268,1.0
CVE-2020-26269,1.0
CVE-2020-26270,78.0
CVE-2020-26271,1.0
CVE-2020-26272,191.0
CVE-2020-26273,76.0
CVE-2020-26298,18.0
CVE-2020-26570,30.0
CVE-2020-26572,10.0
CVE-2020-26575,199.0
CVE-2020-26759,401.0
CVE-2020-26934,739.0
CVE-2020-26935,1407.0
CVE-2020-27153,211.0
CVE-2020-27194,1.0
CVE-2020-27208,646.0
CVE-2020-27209,76.0
CVE-2020-27347,116.0
CVE-2020-27560,1.0
CVE-2020-27638,2.0
CVE-2020-27673,3.0
CVE-2020-27675,1.0
CVE-2020-27678,171.0
CVE-2020-27764,466.0
CVE-2020-27777,2.0
CVE-2020-27786,510.0
CVE-2020-27787,138.0
CVE-2020-27788,712.0
CVE-2020-27790,535.0
CVE-2020-27793,18.0
CVE-2020-27794,193.0
CVE-2020-27795,1.0
CVE-2020-27829,11.0
CVE-2020-28030,622.0
CVE-2020-28097,1.0
CVE-2020-28196,1.0
CVE-2020-28374,558.0
CVE-2020-28896,1200.0
CVE-2020-28915,642.0
CVE-2020-28941,49.0
CVE-2020-28974,1.0
CVE-2020-29074,315.0
CVE-2020-29260,2.0
CVE-2020-29367,6.0
CVE-2020-29368,1.0
CVE-2020-29369,1.0
CVE-2020-29370,1.0
CVE-2020-29371,1.0
CVE-2020-29373,1067.0
CVE-2020-29660,1.0
CVE-2020-29661,1.0
CVE-2020-35508,1936.0
CVE-2020-35517,644.0
CVE-2020-35518,611.0
CVE-2020-35530,125.0
CVE-2020-35531,975.0
CVE-2020-35532,25.0
CVE-2020-35533,748.0
CVE-2020-35534,1196.0
CVE-2020-35535,2024.0
CVE-2020-35573,1.0
CVE-2020-35605,2.0
CVE-2020-35679,527.0
CVE-2020-35680,192.0
CVE-2020-35963,4.0
CVE-2020-35964,1.0
CVE-2020-35965,1164.5
CVE-2020-35979,1928.0
CVE-2020-35980,625.0
CVE-2020-35981,185.0
CVE-2020-35982,230.0
CVE-2020-36158,1.0
CVE-2020-36177,10.0
CVE-2020-36254,4.0
CVE-2020-36278,5.0
CVE-2020-36279,189.0
CVE-2020-36280,3.0
CVE-2020-36281,220.0
CVE-2020-36407,740.0
CVE-2020-4030,100.0
CVE-2020-4031,2424.0
CVE-2020-4032,124.0
CVE-2020-4033,48.0
CVE-2020-4044,444.0
CVE-2020-5235,706.0
CVE-2020-5238,2351.0
CVE-2020-6016,160.0
CVE-2020-6017,211.0
CVE-2020-6018,19.0
CVE-2020-6019,59.0
CVE-2020-7041,2.0
CVE-2020-7042,1.0
CVE-2020-7043,1.0
CVE-2020-7044,6.0
CVE-2020-7045,2967.0
CVE-2020-7053,1195.0
CVE-2020-7247,357.0
CVE-2020-7670,37.0
CVE-2020-8428,58.0
CVE-2020-8597,5.0
CVE-2020-8904,59.0
CVE-2020-8905,773.0
CVE-2020-8935,1685.0
CVE-2020-8936,1010.0
CVE-2020-8937,1085.0
CVE-2020-8938,1368.0
CVE-2020-8939,357.0
CVE-2020-8940,1625.0
CVE-2020-8941,1027.0
CVE-2020-8942,202.0
CVE-2020-8943,1808.0
CVE-2020-8944,1458.0
CVE-2020-8955,2.0
CVE-2020-9274,12.0
CVE-2020-9365,111.0
CVE-2020-9383,1.0
CVE-2020-9428,302.0
CVE-2020-9429,2.0
CVE-2020-9430,138.0
CVE-2020-9431,35.0
CVE-2020-9432,69.0
CVE-2020-9433,70.0
CVE-2020-9434,13.0
CVE-2020-9760,1.0
CVE-2021-20223,2861.0
CVE-2021-20224,351.0
CVE-2021-20230,86.0
CVE-2021-20257,1.0
CVE-2021-20298,937.0
CVE-2021-20299,378.0
CVE-2021-20304,1232.0
CVE-2021-21261,11.0
CVE-2021-21300,5.0
CVE-2021-21309,14.0
CVE-2021-21323,67.0
CVE-2021-21335,20.0
CVE-2021-21375,695.0
CVE-2021-21378,1.0
CVE-2021-21381,275.0
CVE-2021-21401,1.0
CVE-2021-21413,164.0
CVE-2021-22548,1027.0
CVE-2021-22549,472.0
CVE-2021-22550,25.0
CVE-2021-22552,2.0
CVE-2021-22897,804.0
CVE-2021-22898,3679.0
CVE-2021-22901,331.0
CVE-2021-23158,387.0
CVE-2021-23177,163.0
CVE-2021-23180,683.0
CVE-2021-23191,228.0
CVE-2021-23214,1.0
CVE-2021-23222,1.0
CVE-2021-23365,28.0
CVE-2021-23840,211.0
CVE-2021-23841,1.0
CVE-2021-24025,2298.0
CVE-2021-24028,1.0
CVE-2021-24029,1252.0
CVE-2021-24036,3070.0
CVE-2021-24037,1140.0
CVE-2021-24045,259.0
CVE-2021-25939,165.0
CVE-2021-25940,76.0
CVE-2021-26567,655.0
CVE-2021-26911,919.0
CVE-2021-27135,381.0
CVE-2021-27343,1243.0
CVE-2021-27815,52.0
CVE-2021-28041,2919.0
CVE-2021-28848,561.0
CVE-2021-28855,1.0
CVE-2021-28856,2.0
CVE-2021-28874,2357.0
CVE-2021-29279,3335.0
CVE-2021-29463,926.0
CVE-2021-29464,3469.0
CVE-2021-29512,60.0
CVE-2021-29513,331.0
CVE-2021-29514,91.0
CVE-2021-29515,1120.0
CVE-2021-29516,221.0
CVE-2021-29517,13.0
CVE-2021-29518,46.0
CVE-2021-29519,161.0
CVE-2021-29520,97.0
CVE-2021-29521,34.0
CVE-2021-29522,1210.0
CVE-2021-29523,349.0
CVE-2021-29524,1620.0
CVE-2021-29526,2562.0
CVE-2021-29527,2387.0
CVE-2021-29528,870.0
CVE-2021-29529,1.0
CVE-2021-29530,26.0
CVE-2021-29531,327.0
CVE-2021-29532,706.0
CVE-2021-29533,331.0
CVE-2021-29534,461.0
CVE-2021-29535,1263.0
CVE-2021-29536,640.0
CVE-2021-29537,952.0
CVE-2021-29538,1143.0
CVE-2021-29539,2234.0
CVE-2021-29540,2030.0
CVE-2021-29541,586.0
CVE-2021-29542,113.0
CVE-2021-29543,783.0
CVE-2021-29544,482.0
CVE-2021-29545,286.0
CVE-2021-29546,1055.0
CVE-2021-29547,1233.0
CVE-2021-29548,1715.0
CVE-2021-29549,832.0
CVE-2021-29550,91.0
CVE-2021-29552,857.0
CVE-2021-29553,200.0
CVE-2021-29554,221.0
CVE-2021-29555,246.0
CVE-2021-29556,173.0
CVE-2021-29557,36.0
CVE-2021-29559,163.0
CVE-2021-29560,329.0
CVE-2021-29561,2000.0
CVE-2021-29562,728.0
CVE-2021-29563,2286.0
CVE-2021-29564,901.0
CVE-2021-29565,444.0
CVE-2021-29566,349.0
CVE-2021-29567,1010.0
CVE-2021-29568,2195.0
CVE-2021-29569,2290.0
CVE-2021-29570,2121.0
CVE-2021-29571,52.0
CVE-2021-29572,1461.0
CVE-2021-29573,1977.0
CVE-2021-29574,1336.0
CVE-2021-29575,1030.0
CVE-2021-29576,1901.0
CVE-2021-29577,1428.0
CVE-2021-29578,499.0
CVE-2021-29579,153.0
CVE-2021-29580,1692.0
CVE-2021-29581,3028.0
CVE-2021-29582,735.0
CVE-2021-29583,104.0
CVE-2021-29584,982.0
CVE-2021-29586,296.0
CVE-2021-29587,953.0
CVE-2021-29588,1647.0
CVE-2021-29589,912.0
CVE-2021-29590,2876.0
CVE-2021-29591,229.0
CVE-2021-29592,87.0
CVE-2021-29593,1716.0
CVE-2021-29594,2616.0
CVE-2021-29595,551.0
CVE-2021-29596,2168.0
CVE-2021-29597,1658.0
CVE-2021-29598,701.0
CVE-2021-29599,785.0
CVE-2021-29600,19.0
CVE-2021-29601,109.0
CVE-2021-29602,2694.0
CVE-2021-29603,130.0
CVE-2021-29604,1702.0
CVE-2021-29605,335.0
CVE-2021-29606,268.0
CVE-2021-29607,374.0
CVE-2021-29608,679.0
CVE-2021-29609,1945.0
CVE-2021-29610,352.0
CVE-2021-29611,658.0
CVE-2021-29612,282.0
CVE-2021-29613,63.0
CVE-2021-29614,1.0
CVE-2021-29615,2445.0
CVE-2021-29616,107.0
CVE-2021-29617,4230.0
CVE-2021-29619,111.0
CVE-2021-30014,925.0
CVE-2021-30015,654.0
CVE-2021-30019,418.0
CVE-2021-30020,647.0
